DATASET,Confidence,Support,COUNT_MCC,MIN_CC,AVG_CC,COUNT_NSP,COUNT_CC,MIN_MCC,MIN_LC,AVG_MCC,COUNT_NS,AVG_LC,MAX_LC,AVG_NSP,MIN_NSP,MAX_CC,MAX_MCC,COUNT_LC,MAX_NSP,
DBpedia, > 1.0%, > 1.0,235,1,1,11916,2069,1,1,1,426,1,1,27.971830985915492957746479,1,1,1,5335,330,
